6124710,1629,54577
9857018,1629,55482
15772674,1629,37547
13439810,1629,39479
16649269,1629,62427
6822678,1629,48757
14432730,1629,33560
21310101,1629,35879
16772709,1629,75052
14116680,1629,73184
8479150,1629,59925
6098333,1629,63417
15208878,1629,60316
2608997,1629,59221
2608997,1629,55728
8778829,1629,56957
15013881,1629,77969
21991980,1629,67224
20460326,1629,74570
5140719,1629,37748
5478216,1629,37890
18230098,1629,74033
9785313,1629,77210
9785313,1629,29356
4473103,1629,69161
15964446,1629,74738
12920381,1629,77870
2913283,1629,65352
491433,1629,66368
5875907,1629,71865
18395845,1629,67817
3094993,1629,42944
18911293,1629,77810
8703457,1629,42838
3474500,1629,69552
11909752,1629,73371
9370996,1629,76470
16192548,1629,35860
861961,1629,71263
13555291,1629,48578
6432861,1629,75480
8926883,1629,37338
10872894,1629,72005
16916443,1629,46790
9755802,1629,34146
5113708,1629,56946
20410052,1629,69739
7335720,1629,60654
7335720,1629,44221
20653143,1629,68139
4241864,1629,43573
485097,1629,33330
485097,1629,34561
21184537,1629,63023
21184537,1629,63561
19688774,1629,62880
16069169,1629,76389
5890842,1629,75032
5141502,1629,75734
2247598,1629,68316
14154789,1629,63194
17186287,1629,67290
10049270,1629,43736
13002592,1629,48445
7883515,1629,34060
17216465,1629,69069
8715172,1629,46612
10110605,1629,60587
15501809,1629,53395
8333199,1629,62737
15610773,1629,48826
2234000,1629,68154
2234000,1629,73141
20135080,1629,76572
7640001,1629,59092
6747499,1629,65904
19150781,1629,73016
7358298,1629,52969
8528008,1629,48062
9168710,1629,66944
22487497,1629,72161
7716711,1629,56299
13135805,1629,74055
7859864,1629,76851
7859864,1629,76567
22569316,1629,70496
9327398,1629,53861
3063048,1629,42401
3063048,1629,43162
16622665,1629,62511
2613116,1629,63779
5714369,1629,71174
5714369,1629,75345
8738852,1629,47606
8738852,1629,52620
19405618,1629,67126
20670102,1629,51093
12824530,1629,40059
10891421,1629,52106
3115399,1629,73038
4870867,1629,64227
22379438,1629,68727
3395159,1629,70113
21166374,1629,34508
2336935,1629,76418
10942783,1629,62016
12038463,1629,56993
2606963,1629,74114
18742983,1629,58002
18742983,1629,62926
21064019,1629,51842
21064019,1629,48470
16580802,1629,68887
21682586,1629,77772
15823038,1629,60408
16309819,1629,68203
22086380,1629,75740
22086380,1629,75701
8992490,1629,72969
7416417,1629,71196
15448591,1629,42670
6641444,1629,73771
13656130,1629,76752
18550912,1629,79045
19256866,1629,53769
9298636,1629,66204
4520657,1629,51854
10810813,1629,36592
10810813,1629,36007
19551536,1629,37604
6772147,1629,43575
15983141,1629,40868
1615067,1629,42178
20260233,1629,68532
14124025,1629,53819
14124025,1629,51127
17267034,1629,59053
2973830,1629,33453
21151434,1629,49858
13718278,1629,75533
12778018,1629,61891
15950200,1629,59967
18899105,1629,77829
8114025,1629,75611
14393261,1629,79141
336102,1629,31245
1109458,1629,61795
18004815,1629,58139
10014982,1629,76423
5424271,1629,76277
16055586,1629,59124
7771948,1629,41378
542085,1629,76696
20997020,1629,76000
15005221,1629,43586
20620642,1629,58651
17215386,1629,69014
13186823,1629,70502
15236768,1629,49369
15236768,1629,50302
16504215,1629,74245
8282327,1629,72954
16081867,1629,56074
21685828,1629,72671
18811456,1629,36715
20342045,1629,71857
18857176,1629,65952
17237057,1629,74196
21238463,1629,43616
4229557,1629,44083
6586956,1629,75157
10446349,1629,65508
3112923,1629,60235
9797336,1629,48083
19499229,1629,45865
16680974,1629,60866
14935930,1629,59424
15235429,1629,43448
11769386,1629,72689
11850873,1629,49563
13525513,1629,66420
18463016,1629,40301
4261066,1629,58522
12199052,1629,77742
12282561,1629,66841
4953361,1629,74491
3364722,1629,34918
7820297,1629,70286
5682867,1629,63629
5682867,1629,62501
4759010,1629,58055
17427210,1629,54999
7131181,1629,50445
6142674,1629,75894
15913610,1629,71268
21442296,1629,61915
11084582,1629,60724
16306232,1629,43075
12291868,1629,63884
20405158,1629,68557
8844586,1629,53062
10015018,1629,65912
17592535,1629,71024
20150069,1629,73720
20082911,1629,74535
14747814,1629,38819
15827085,1629,59512
1779713,1629,72118
4963408,1629,68369
2541986,1629,62768
9094110,1629,67956
21336743,1629,45063
21336743,1629,45530
10062184,1629,49993
8561723,1629,36465
11965612,1629,32269
14257371,1629,67829
19086227,1629,73793
2428439,1629,52742
12003685,1629,41090
4861657,1629,34003
19425758,1629,43329
21706594,1629,53918
19718807,1629,76810
15546860,1629,72260
5800191,1629,66996
5800191,1629,66191
10570267,1629,38342
8146568,1629,59793
5898923,1629,76048
21469233,1629,76879
5398873,1629,65660
73251,1629,35837
8456547,1629,77038
902465,1629,56256
7010547,1629,29472
13013320,1629,64551
13013320,1629,62169
14886674,1629,64916
13351916,1629,71378
4863876,1629,63045
3064363,1629,76501
22203360,1629,46690
19334330,1629,74874
22615320,1629,60082
8465223,1629,54217
5285727,1629,58660
3160617,1629,39092
10249894,1629,71770
20908359,1629,70792
9649712,1629,72383
20989566,1629,69323
4191770,1629,76845
14759477,1629,74896
18876064,1629,67555
9456233,1629,60493
21699600,1629,66928
10113516,1629,37473
21218581,1629,39824
13935225,1629,76688
9096760,1629,45263
21398747,1629,75269
21133142,1629,74252
12463202,1629,73159
15272361,1629,77262
1461222,1629,70489
17575662,1629,50147
4836226,1629,26922
5803150,1629,40962
9568099,1629,67899
9568099,1629,65382
15302471,1629,68953
2895530,1629,42392
18553408,1629,75985
19437331,1629,65180
8296790,1629,46591
8296790,1629,46496
9965165,1629,77410
18624952,1629,71143
599578,1629,76493
2518741,1629,71759
20682733,1629,72514
562627,1629,71681
6093097,1629,66195
20457504,1629,37217
8483893,1629,67270
22345911,1629,69296
1717139,1629,58062
1472026,1629,56889
1067830,1629,70482
20468594,1629,60827
8825862,1629,35929
7655250,1629,44325
21932037,1629,77584
8123857,1629,58895
11081216,1629,47405
11081216,1629,50084
19315772,1629,54495
12222830,1629,74449
10050191,1629,78691
9897045,1629,65309
14161265,1629,56332
3588021,1629,68676
9566039,1629,47142
11463060,1629,78134
20626750,1629,57646
6867805,1629,67206
16637374,1629,37027
365778,1629,41762
3157772,1629,59041
16323236,1629,61484
12890752,1629,31525
2821152,1629,78361
18938923,1629,73561
14469508,1629,77623
6384775,1629,71250
768386,1629,61544
2279008,1629,77004
15808427,1629,35914
1401580,1629,72327
5656907,1629,78135
8138491,1629,71288
9477735,1629,70801
8460486,1629,47982
11761656,1629,72153
21760233,1629,72072
15019396,1629,37765
21479869,1629,70008
11138202,1629,52300
21210868,1629,37067
4579223,1629,80040
3106781,1629,64805
9059933,1629,59855
6633123,1629,69113
2850040,1629,33604
19058289,1629,80250
19058289,1629,75938
10999377,1629,48626
10999377,1629,47239
21936875,1629,56670
10864007,1629,71342
14854701,1629,48234
14854701,1629,49848
20700728,1629,47091
6522672,1629,58636
8536816,1629,75042
7150823,1629,50223
18304170,1629,78740
10454997,1629,74143
15884940,1629,58083
10201803,1629,31762
12455455,1629,53531
7486529,1629,74537
14561719,1629,55029
4619393,1629,44347
7078063,1629,40109
2582657,1629,67325
19284614,1629,44459
1000422,1629,70526
17682270,1629,72711
17927475,1629,78892
1127727,1629,48704
9197834,1629,63748
21667539,1629,51321
10454826,1629,63438
4969573,1629,75773
3462735,1629,63973
6471453,1629,76578
10898249,1629,35097
22327818,1629,52670
22327818,1629,52487
18845256,1629,41845
1241556,1629,64541
6623209,1629,72469
14223687,1629,41345
7085785,1629,65223
7651397,1629,48203
494077,1629,60000
19981541,1629,76906
9267007,1629,46553
21777206,1629,75209
12680001,1629,77408
21003535,1629,51818
9015097,1629,74890
3604042,1629,72200
2405199,1629,68299
4949068,1629,55069
20626887,1629,66578
22285691,1629,60726
14623818,1629,70788
2673645,1629,68975
11911130,1629,78920
11535367,1629,50365
5356610,1629,65331
4250709,1629,76401
21464748,1629,67492
10895765,1629,71006
5227203,1629,70209
18197298,1629,71555
14145640,1629,76027
14145640,1629,78870
13465143,1629,67631
4501486,1629,64488
4385342,1629,42782
21049075,1629,70235
10805953,1629,47986
14931406,1629,72105
22035436,1629,73989
12863626,1629,41114
12863626,1629,40659
12863626,1629,41043
7890805,1629,54304
9864567,1629,45362
6973195,1629,53197
16475543,1629,53064
16475543,1629,50888
6069387,1629,74177
6069387,1629,72207
21604290,1629,69890
11144048,1629,73755
8648612,1629,73143
15159640,1629,30068
16070754,1629,41061
18035276,1629,55868
15656322,1629,29541
6549819,1629,71043
11462219,1629,67764
20173522,1629,32664
9222914,1629,36789
7216131,1629,50754
4897399,1629,73648
15253820,1629,48783
2789714,1629,61258
19863665,1629,70482
4940582,1629,73292
21329245,1629,40921
16866336,1629,68657
8538145,1629,33498
8538145,1629,32233
10872385,1629,67922
20032992,1629,76249
19419853,1629,73092
11645959,1629,53065
7637265,1629,59095
1783569,1629,54503
751927,1629,55123
12093710,1629,35246
17966112,1629,69547
13674903,1629,47586
20588851,1629,67369
5998303,1629,69931
15198808,1629,64491
3606780,1629,64533
16327322,1629,53925
15135618,1629,78795
11219194,1629,71901
538425,1629,77841
1014498,1629,26452
20079085,1629,29378
14921540,1629,39032
16093240,1629,65049
19225434,1629,63018
17154492,1629,72949
6099723,1629,71755
21310218,1629,72978
21244407,1629,31347
20532625,1629,66589
11113522,1629,69488
212907,1629,55871
13109044,1629,69950
13109044,1629,68855
17501593,1629,67480
19624113,1629,78524
16115598,1629,49088
13227913,1629,78056
17468005,1629,51494
17468005,1629,62051
7688796,1629,61154
12396034,1629,72669
1664011,1629,56501
4904487,1629,70919
21509479,1629,46217
21106029,1629,72521
22472907,1629,51457
22472907,1629,58408
800484,1629,82484
14957396,1629,68120
16821152,1629,54979
12243664,1629,65945
18190225,1629,50064
7701523,1629,45369
17775877,1629,45358
16077012,1629,39051
11201038,1629,59887
16784716,1629,75054
15598159,1629,66558
7815418,1629,40069
16677129,1629,74165
13647997,1629,59034
15768350,1629,60578
6953757,1629,76981
17127955,1629,72787
8042550,1629,69072
17932889,1629,39861
17932889,1629,44752
6537130,1629,51849
12712020,1629,74448
19370026,1629,39098
19370026,1629,55149
10449249,1629,72884
18562489,1629,67930
6555975,1629,54228
13158065,1629,74238
16333162,1629,74602
22468559,1629,63829
4169064,1629,75132
3050435,1629,51689
1442748,1629,66994
20972606,1629,68349
8308524,1629,72988
962519,1629,77280
4838573,1629,75790
19429413,1629,75482
12213008,1629,54737
5161941,1629,70620
22563320,1629,63988
16654624,1629,39419
3428111,1629,43170
11071376,1629,68418
12574478,1629,53982
5133919,1629,55927
5232215,1629,75165
3144804,1629,69566
21016016,1629,73119
15484197,1629,64828
14712093,1629,65416
14712093,1629,62604
3751629,1629,73466
2720848,1629,75409
8552524,1629,69803
6617027,1629,57854
19472883,1629,60847
245131,1629,74144
16086862,1629,43234
4555927,1629,56522
16639301,1629,69937
17412065,1629,65706
2276445,1629,73593
20782163,1629,54801
20782163,1629,57292
20782163,1629,54867
4864265,1629,72247
17250192,1629,72498
1250560,1629,69909
14248710,1629,32471
12734936,1629,79041
4049374,1629,68011
4278976,1629,69530
20598213,1629,70013
15475206,1629,51714
19569231,1629,61656
19638509,1629,66352
575757,1629,65180
960602,1629,30434
9581118,1629,74349
3735937,1629,82124
1294795,1629,33985
8380633,1629,51710
8380633,1629,57215
8380633,1629,55929
2316826,1629,66984
8139106,1629,73230
11368206,1629,40467
20243875,1629,68846
4973858,1629,74133
1803842,1629,50722
8212646,1629,60885
10823204,1629,44024
21807641,1629,47578
12363334,1629,59750
5287829,1629,67459
11550937,1629,54299
6081657,1629,64306
2865724,1629,68083
19705500,1629,69659
4004717,1629,48568
21630183,1629,43692
18151998,1629,78336
18897293,1629,59465
17476728,1629,54331
18100234,1629,75102
18100234,1629,69569
11876238,1629,35840
11876238,1629,44269
18100234,1629,72592
18100234,1629,75164
10150521,1629,78801
14054603,1629,50480
19367459,1629,30743
7929446,1629,36083
1285436,1629,72916
11774910,1629,70003
13948350,1629,40659
4635892,1629,50829
4609101,1629,53366
17008642,1629,73014
2298469,1629,44770
21080408,1629,50423
9015768,1629,75524
7860621,1629,71646
15929806,1629,73961
22250273,1629,32502
15677529,1629,54605
21543135,1629,66297
13459682,1629,72084
10791776,1629,48670
21143352,1629,80087
16094749,1629,67820
16094749,1629,68198
15505164,1629,64718
3869700,1629,57747
20231908,1629,69793
3620371,1629,66534
797786,1629,39194
22240418,1629,61685
2085993,1629,78222
4247980,1629,49873
18086381,1629,58409
6734763,1629,58288
765232,1629,57964
9083624,1629,48753
13770010,1629,73624
2948980,1629,38594
7866561,1629,81228
16716888,1629,73539
2936431,1629,66955
18879848,1629,44678
13392498,1629,72493
9231619,1629,57829
22515003,1629,70227
21210822,1629,60151
13724444,1629,76269
18120731,1629,78313
4761305,1629,30536
3783720,1629,71638
19945708,1629,46423
21481159,1629,67352
17524524,1629,44310
6482953,1629,73343
12236528,1629,44862
22216578,1629,77432
12648967,1629,62510
4126045,1629,65760
18589166,1629,71018
21977032,1629,53188
12191198,1629,59226
675451,1629,75887
19876541,1629,75051
4457242,1629,66847
4457242,1629,65688
17033929,1629,59339
1001901,1629,76122
17442309,1629,49599
21050757,1629,64325
22515334,1629,53716
4020673,1629,71824
9707730,1629,68862
7356013,1629,74869
13881399,1629,78713
2854351,1629,66960
15843952,1629,53919
9327830,1629,50217
21526336,1629,71307
1152028,1629,70731
4573328,1629,55855
16196948,1629,72440
11123234,1629,75202
9737884,1629,46528
20101668,1629,35387
19692265,1629,65767
16541318,1629,46661
2588440,1629,39049
15957818,1629,71219
9965777,1629,38702
7423290,1629,56917
9600531,1629,54670
5539805,1629,71190
5539805,1629,74192
12222931,1629,69492
4083455,1629,73303
8315196,1629,67863
12040576,1629,50106
11396619,1629,42509
6453858,1629,78229
4638976,1629,41378
16115488,1629,75505
11067162,1629,72733
62969,1629,69911
19765595,1629,65153
19673048,1629,37787
10669417,1629,77819
21303882,1629,61481
16163740,1629,51742
16163740,1629,73018
15452376,1629,51865
1864800,1629,76238
16642090,1629,48268
19273499,1629,67647
13560103,1629,42407
13560103,1629,41001
9198155,1629,77317
13822632,1629,70266
14713785,1629,73546
12287257,1629,71391
21981554,1629,66495
4355597,1629,52918
4514524,1629,72861
6179049,1629,71271
5323146,1629,44559
5323146,1629,43442
5323146,1629,42616
15370973,1629,70426
866257,1629,45256
2481588,1629,60477
1355544,1629,52400
9262239,1629,53868
7178198,1629,42549
7178198,1629,52519
488564,1629,45509
20785968,1629,55504
11393299,1629,65049
2588794,1629,54532
11278401,1629,67385
20239534,1629,29609
21690810,1629,60936
7534434,1629,70974
4932645,1629,45286
11941844,1629,76955
17183073,1629,61557
17183073,1629,62177
18433457,1629,70968
14856820,1629,58925
5956619,1629,75268
7035148,1629,75176
12965462,1629,47843
11896367,1629,65078
5575550,1629,61832
17658875,1629,32863
17566008,1629,69848
2649807,1629,69705
3333674,1629,70159
2568497,1629,66798
16156927,1629,48954
16156927,1629,38720
17286491,1629,38139
5032050,1629,64339
1893714,1629,55739
1194354,1629,37567
4939767,1629,30255
22065651,1629,67586
4373227,1629,65122
10378047,1629,67264
6641866,1629,51572
20155728,1629,64192
6542883,1629,40529
10322884,1629,74291
284958,1629,35653
4092560,1629,40119
12322151,1629,47908
12989255,1629,38239
233016,1629,62194
22452093,1629,35895
10990459,1629,63760
9497791,1629,43286
10144508,1629,75812
19751349,1629,61286
7292911,1629,70604
14422889,1629,68671
18484541,1629,78512
8183628,1629,70281
4717823,1629,64626
20759447,1629,69469
4354239,1629,51153
28664,1629,49120
21014481,1629,36604
12669379,1629,75283
15621779,1629,34394
11875242,1629,67758
9040295,1629,64367
6253543,1629,59931
6253543,1629,55156
13150509,1629,56246
22095912,1629,76334
6049426,1629,64295
12001754,1629,75277
487844,1629,64051
15745182,1629,70038
18716880,1629,72950
131522,1629,58159
8398214,1629,53568
16373245,1629,61266
9171356,1629,44189
3067316,1629,66710
17928374,1629,73215
10483821,1629,51891
13887104,1629,47681
21527113,1629,67991
12288906,1629,73675
20309846,1629,71863
12074611,1629,70560
7682143,1629,47056
3199914,1629,69708
10756085,1629,68243
5110481,1629,43950
11937085,1629,51908
19941015,1629,35240
13003114,1629,52278
19834241,1629,69997
15418066,1629,59072
17876941,1629,60060
17876941,1629,46429
17283322,1629,59198
19368613,1629,63433
14742326,1629,52263
21254183,1629,57520
6080911,1629,57517
18381851,1629,53318
3923971,1629,68596
13345644,1629,53664
20655596,1629,36658
4037219,1629,72124
1552526,1629,57800
10087248,1629,49950
7509760,1629,62303
11913658,1629,33294
7779613,1629,30283
5004370,1629,67535
17411806,1629,40812
4512876,1629,56635
4101455,1629,35056
12263417,1629,57188
3042044,1629,60779
3387268,1629,66624
1211996,1629,78198
1211996,1629,76121
1211996,1629,76141
20847742,1629,69110
20847742,1629,74295
20847742,1629,68745
6407921,1629,73952
1888154,1629,65505
5741945,1629,71808
15003068,1629,45467
10645084,1629,77632
10645084,1629,76469
1617757,1629,48877
1617757,1629,72993
22091949,1629,59325
8005592,1629,71944
7741548,1629,57127
11596002,1629,65364
22291080,1629,68674
18254451,1629,68556
11728745,1629,47212
226010,1629,54626
6105156,1629,60947
5450959,1629,43804
11232091,1629,74691
11232091,1629,54197
9475506,1629,66349
4090748,1629,52102
17852420,1629,69440
23737,1629,58833
1119275,1629,69613
14520633,1629,54688
14976223,1629,58510
1286386,1629,61387
5497390,1629,67861
2798568,1629,68779
19379219,1629,73591
19442068,1629,45555
11143318,1629,75120
3664415,1629,53785
3664415,1629,52585
7155417,1629,36861
7912030,1629,60433
13097657,1629,54008
11994625,1629,59129
10272605,1629,69807
1318564,1629,70440
1991366,1629,71974
14621547,1629,71959
11981649,1629,61764
19374992,1629,72722
19374992,1629,72950
6058920,1629,46553
19576603,1629,71089
3862363,1629,61211
17698325,1629,74923
10037815,1629,41703
